"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Crown rust severity (flag leaf) - percent|CO_350:0005029","Crown rust severity (flag leaf) - percent|day 153|COMP:0000162","Crown rust severity (flag leaf) - percent|day 161|COMP:0000163","Grain moisture content - percent|CO_350:0000536","Grain weight - g|CO_350:0005123","Grain yield - g/m2|CO_350:0000260","Heading date - Julian day|CO_350:0000270","Lodging incidence - percent|CO_350:0000165","Lodging severity - 0-9 Rating|CO_350:0005007","Maturity date - Julian day|CO_350:0000271","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Pea Grain Moisture Content - %|CO_xxx:0003018","Pea Grain Weight - g|CO_xxx:0003006","Pea Grain Yield - g/m2|CO_xxx:0003008","Pea Maturity Date - Julian Day|CO_xxx:0003015","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Pea Plant Height - cm|CO_xxx:0003005","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Pea Plant Height - cm|timepoint 3|COMP:0000124","Pea Plant Height - cm|timepoint 4|COMP:0000125","Pea Test Weight - g/L|CO_xxx:0003016","Pea Thousand Grain Weight - g|CO_xxx:0003017","Plant establishment - plants/ft2|CO_350:0005124","Plant height - cm|CO_350:0000232","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","Plant height - cm|timepoint 3|COMP:0000116","Plant height - cm|timepoint 4|COMP:0000117","Test weight - g/L|CO_350:0000259","Thousand grain weight - g|CO_350:0000251","notes"
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704687","IL23-3565","IL23-3565","subplot","737036","B4I_2025_NY_5283_subplot_3","1","5","5283","12","18","test","","","","","","","","","","","","","","","","","","","","2","","18","71","77","68","","","14","","21","61","88","80","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704840","IL23-3468","IL23-3468","plot","734928","B4I_2025_NY_5284","1","5","5284","12","17","test","","733378","NDP250182G","","0","0","0","8.59233797965466","1050.8","218.3480519","175","","0","203","178","","171.8","35.6987013","199","","","","","","","878.1818094","202","","","","","","","581.066424064585","31.3",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704840","IL23-3468","IL23-3468","subplot","737268","B4I_2025_NY_5284_subplot_1","1","5","5284","12","17","test","","","","","","","","","","","","","","","","","","","","2","","16","60","77","76","","","7","","20","64","91","86","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704840","IL23-3468","IL23-3468","subplot","737269","B4I_2025_NY_5284_subplot_2","1","5","5284","12","17","test","","","","","","","","","","","","","","","","","","","","10","","19","61","73","75","","","20","","23","72","93","91","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704840","IL23-3468","IL23-3468","subplot","737270","B4I_2025_NY_5284_subplot_3","1","5","5284","12","17","test","","","","","","","","","","","","","","","","","","","","8","","14","61","76","74","","","22","","22","69","88","87","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704523","IL23-551","IL23-551","plot","735010","B4I_2025_NY_5285","1","5","5285","12","16","test","","733488","NDP150179Y","","60","5","60","8.5590050502403","696.2","146.5684211","174","","7","205","173","","158.3","33.32631579","201","","","","","","","959.27271768","163.6","","","","","","","409.873059269064","17.9",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704523","IL23-551","IL23-551","subplot","737346","B4I_2025_NY_5285_subplot_1","1","5","5285","12","16","test","","","","","","","","","","","","","","","","","","","","8","","13","56","70","59","","","12","","21","71","97","88","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704523","IL23-551","IL23-551","subplot","737347","B4I_2025_NY_5285_subplot_2","1","5","5285","12","16","test","","","","","","","","","","","","","","","","","","","","8","","16","63","71","59","","","17","","24","77","100","98","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704523","IL23-551","IL23-551","subplot","737348","B4I_2025_NY_5285_subplot_3","1","5","5285","12","16","test","","","","","","","","","","","","","","","","","","","","3","","15","62","65","53","","","15","","20","76","93","89","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","514982","IL20-1037","HUN003 0401373, IL2020-1037,IL2020-1037","plot","735086","B4I_2025_NY_5286","1","5","5286","12","15","test","","733344","NDP150223G","","60","5","60","9.28233133897488","656.98","136.5153247","171","","8","202","175","8.82659840898891","588.9","122.3688312","203","","","","","","","1072.67065818838","229.9","","","","","","","482.268984606297","20.1",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","514982","IL20-1037","HUN003 0401373, IL2020-1037,IL2020-1037","subplot","737778","B4I_2025_NY_5286_subplot_1","1","5","5286","12","15","test","","","","","","","","","","","","","","","","","","","","2","","19","73","83","79","","","11","","23","67","100","98","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","514982","IL20-1037","HUN003 0401373, IL2020-1037,IL2020-1037","subplot","737779","B4I_2025_NY_5286_subplot_2","1","5","5286","12","15","test","","","","","","","","","","","","","","","","","","","","8","","20","75","84","75","","","23","","27","75","99","96","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","514982","IL20-1037","HUN003 0401373, IL2020-1037,IL2020-1037","subplot","737780","B4I_2025_NY_5286_subplot_3","1","5","5286","12","15","test","","","","","","","","","","","","","","","","","","","","5","","19","76","83","82","","","26","","26","80","94","98","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","705020","IL23-2235","IL23-2235","plot","734754","B4I_2025_NY_5287","1","5","5287","12","14","test","","733372","ND DAWN","","60","5","60","8.5866371440425","657.1","146.0222222","172","","6","201","172","","191.5","42.55555556","201","","","","","","","918.63635445","188.2","","","","","","","526.975586422573","25.1",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","705020","IL23-2235","IL23-2235","subplot","737094","B4I_2025_NY_5287_subplot_1","1","5","5287","12","14","test","","","","","","","","","","","","","","","","","","","","7","","17","51","67","51","","","19","","22","63","88","77","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","705020","IL23-2235","IL23-2235","subplot","737095","B4I_2025_NY_5287_subplot_2","1","5","5287","12","14","test","","","","","","","","","","","","","","","","","","","","5","","24","53","60","49","","","16","","24","67","88","80","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","705020","IL23-2235","IL23-2235","subplot","737096","B4I_2025_NY_5287_subplot_3","1","5","5287","12","14","test","","","","","","","","","","","","","","","","","","","","6","","18","49","50","46","","","11","","23","62","84","80","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704670","IL23-524","IL23-524","plot","734728","B4I_2025_NY_5288","1","5","5288","12","13","test","","733412","NDP250089Y","","60","5","60","9.02383394793511","717.1","150.9684211","174","","0","201","173","9.24871423872236","373.7","78.67368421","202","","","","","","","1054.23569218389","212.7","","","","","","","503.669931984709","22",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704670","IL23-524","IL23-524","subplot","737133","B4I_2025_NY_5288_subplot_1","1","5","5288","12","13","test","","","","","","","","","","","","","","","","","","","","2","","20","64","71","76","","","23","","22","65","82","71","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704670","IL23-524","IL23-524","subplot","737134","B4I_2025_NY_5288_subplot_2","1","5","5288","12","13","test","","","","","","","","","","","","","","","","","","","","9","","23","64","89","68","","","32","","22","70","83","82","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704670","IL23-524","IL23-524","subplot","737135","B4I_2025_NY_5288_subplot_3","1","5","5288","12","13","test","","","","","","","","","","","","","","","","","","","","6","","21","63","72","62","","","22","","27","67","82","76","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704603","IL23-2625","IL23-2625","plot","734748","B4I_2025_NY_5289","1","5","5289","12","12","test","","733342","NDP250178Y","","0.1","1","0.1","8.90869024257625","814.9","171.5578947","171","","0","203","173","8.98974927131688","564.5","118.8421053","199","","","","","","","1058.72601488874","212.9","","","","","","","608.226978163065","30",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704603","IL23-2625","IL23-2625","subplot","737220","B4I_2025_NY_5289_subplot_1","1","5","5289","12","12","test","","","","","","","","","","","","","","","","","","","","6","","18","76","74","81","","","22","","23","72","93","89","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704603","IL23-2625","IL23-2625","subplot","737221","B4I_2025_NY_5289_subplot_2","1","5","5289","12","12","test","","","","","","","","","","","","","","","","","","","","7","","21","73","78","81","","","18","","23","68","97","94","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704603","IL23-2625","IL23-2625","subplot","737222","B4I_2025_NY_5289_subplot_3","1","5","5289","12","12","test","","","","","","","","","","","","","","","","","","","","3","","19","64","76","73","","","12","","25","72","93","92","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704872","IL23-3312","IL23-3312","plot","734714","B4I_2025_NY_5290","1","5","5290","12","11","test","","733485","NDP170182Y","","100","20","100","9.23199624879332","406.3","84.42597403","172","","9","198","175","8.59307726535461","328.3","68.21818182","202","","","","","","","1022.84917758247","188.4","","","","","","","307.234934381944","14.3",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704872","IL23-3312","IL23-3312","subplot","737496","B4I_2025_NY_5290_subplot_1","1","5","5290","12","11","test","","","","","","","","","","","","","","","","","","","","4","","17","61","78","28","","","12","","25","70","77","32","","",""
"2025","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6824","B4I_2025_NY","B4I 2025 spring oat pea intercrop trial with five locations","p-rep","1.25","","","","","2025-April-25","2025-August-06","82","Ithaca, NY","704872","IL23-3312","IL23-3312","subplot","737497","B4I_2025_NY_5290_subplot_2","1","5","5290","12","11","test","","","","","","","","","","","","","","","","","","","","5","","19","68","72","30","","","23","","22","72","60","20","","",""
