"trial_name","breeding_program","location","year","design_type","description","trial_type","plot_width","plot_length","field_size","planting_date","harvest_date","plot_name","accession_name","plot_number","block_number","is_a_control","rep_number","range_number","row_number","col_number","seedlot_name","num_seed_per_plot","weight_gram_seed_per_plot","entry_number","is_private","intercrop_accession_name","Plant establishment - plants/ft2|CO_350:0005124","Pea Plant Establishment - plants/ft2|CO_xxx:0003011","Plant height - cm|timepoint 1|COMP:0000114","Plant height - cm|timepoint 2|COMP:0000115","Plant height - cm|timepoint 3|COMP:0000116","Plant height - cm|timepoint 4|COMP:0000117","Pea Plant Height - cm|timepoint 1|COMP:0000122","Pea Plant Height - cm|timepoint 2|COMP:0000123","Pea Plant Height - cm|timepoint 3|COMP:0000124","Pea Plant Height - cm|timepoint 4|COMP:0000125","Above ground dry biomass - g|timepoint 1|COMP:0000110","Above ground dry biomass - g|timepoint 2|COMP:0000111","Above ground dry biomass - g|timepoint 3|COMP:0000112","Pea Aboveground Dry Biomass - g|timepoint 1|COMP:0000118","Pea Aboveground Dry Biomass - g|timepoint 2|COMP:0000119","Pea Aboveground Dry Biomass - g|timepoint 3|COMP:0000120","Weed above ground dry biomass - g|timepoint 1|COMP:0000126","Weed above ground dry biomass - g|timepoint 2|COMP:0000127","Weed above ground dry biomass - g|timepoint 3|COMP:0000128","Heading date - Julian day|CO_350:0000270","Pea Flowering Date - 10% - Julian Day|CO_xxx:0003014","Maturity date - Julian day|CO_350:0000271","Pea Maturity Date - Julian Day|CO_xxx:0003015","Lodging severity - 0-9 Rating|CO_350:0005007","Lodging incidence - percent|CO_350:0000165","Total grain moisture content - percent|CO_350:xxx","Total grain weight - g|CO_350:xxx","Total grain yield - g/m2|CO_350:xxx","Total test weight - g/L|CO_350:xxx","Grain weight - g|CO_350:0005123","Pea Grain Weight - g|CO_xxx:0003006","Grain yield - g/m2|CO_350:0000260","Pea Grain Yield - g/m2|CO_xxx:0003008","Test weight - g/L|CO_350:0000259","Pea Test Weight - g/L|CO_xxx:0003016","Thousand grain weight - g|CO_350:0000251","Pea Thousand Grain Weight - g|CO_xxx:0003017","note"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_702","IL23-951",702,5,NA,1,7,7,2,NA,NA,24,NA,NA,"NDP170028G",15,11,39,62,96.52,NA,36,57,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,146,176,175,7,30,12.2,2190.84936,437.7112224,377.10875,1684.996622,442.9991118,329.7449357,86.69258548,446.0986168,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_703","IL23-4444",703,5,NA,1,7,7,3,NA,NA,24,NA,NA,"NDP170153Y",26,11,43,64,96.52,NA,42,56,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,149,175,176,5,10,15.5,2404.0376,462.2518027,411.485,2002.995984,332.9993323,391.9757307,65.16620985,450.4980115,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_704","IL23-1531",704,5,NA,1,7,7,4,NA,NA,24,NA,NA,"NDP250151Y",16,10,38,75,96.52,NA,39,52,81.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,147,174,175,4,5,13.3,2426.7172,478.7611642,401.05625,1970.996048,400.999196,385.7135124,78.47342388,474.2547425,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_705","IL23-418",705,5,NA,1,7,7,5,NA,NA,24,NA,NA,"NDP250147G",18,5,38,59,96.52,NA,38,57,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,151,176,176,2,5,13.6,2404.0376,472.6456302,388.31,1838.996313,489.9990176,359.8818616,95.8902187,436.4199486,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_706","IL23-4722",706,6,NA,1,7,7,6,NA,NA,24,NA,NA,"NDP250173Y",23,7,41,58,91.44,NA,36,52,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,147,175,174,1,5,14.7,2485.68416,482.4758996,440.0675,1649.996692,743.9985083,322.8956344,145.596577,476.0145004,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_707","IL23-951",707,6,NA,1,7,7,7,NA,NA,24,NA,NA,"NDP250112G",16,7,44,65,101.6,NA,41,59,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,146,176,175,3,10,14.2,2240.74448,437.4820834,387.15125,1683.996624,476.9990436,329.5492414,93.34619249,447.8583747,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_708","IL23-2154",708,6,NA,1,7,7,8,NA,NA,24,NA,NA,"NDP250063Y",15,6,47,70,81.28,NA,43,54,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,146,172,175,2,5,12.7,2308.78328,458.646476,403.37375,1796.996397,457.9990817,351.6627,89.62800034,477.7742583,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_709","IL23-1462",709,6,NA,1,7,7,9,NA,NA,24,NA,NA,"NDP170322Y",22,7,44,57,101.6,NA,37,52,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,149,177,179,2,10,15.6,2190.84936,420.7611295,401.4425,1533.996924,538.9989193,300.1950928,105.4792406,455.777285,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_710","IL19-511",710,6,NA,1,7,7,10,NA,NA,24,NA,NA,"NDP160153Y",18,2,41,75,106.68,NA,36,62,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,150,176,176,2,5,15.6,2286.10368,439.0550917,428.995,1637.996716,521.9989534,320.5473025,102.1524371,491.8523211,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_711","IL21-6257",711,5,NA,1,7,7,11,NA,NA,24,NA,NA,"NDP170253Y",18,6,42,76,101.6,NA,37,54,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,151,171,175,1,5,15.2,2091.05912,403.499325,425.6475,1600.99679,436.9991238,313.3066125,85.51841954,470.7352268,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_712","IL23-1653",712,5,NA,1,7,7,12,NA,NA,24,NA,NA,"NDP250100Y",20,5,45,69,96.52,NA,35,58,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,154,172,175,2,5,14.2,2512.89968,490.6175591,389.72625,2027.995934,432.9991319,396.8680888,84.73564224,469.8553479,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_713","IL23-4253",713,5,NA,1,7,7,13,NA,NA,24,NA,NA,"NDP170101G",19,7,47,76,91.44,NA,35,51,76.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,150,168,180,3,5,15.1,2208.99304,426.7589976,415.99125,1569.996852,553.9988893,307.2400885,108.4146554,473.3748636,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_714","IL22-2231",714,5,NA,1,7,7,14,NA,NA,24,NA,NA,"NDP120181Y",23,9,45,83,91.44,NA,37,50,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,150,168,177,3,2,12.9,2286.10368,453.100693,368.61125,1760.996469,452.9990918,344.6177044,88.64952872,439.9394643,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_715","IL17-3125",715,5,NA,1,7,7,15,NA,NA,24,NA,NA,"NDP250067Y",17,6,39,73,101.6,NA,29,47,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,149,174,177,2,5,18.7,2458.46864,454.816139,461.6975,1583.996824,740.9985143,309.979809,145.009494,432.9004329,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_716","IL23-1644",716,6,NA,1,7,7,16,NA,NA,24,NA,NA,"NDP170057G",7,5,47,70,86.36,NA,37,52,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,147,173,176,1,2,18,2590.01032,483.276854,453.715,1959.99607,554.9988872,383.5608748,108.6103498,449.6181325,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_717","IL23-1628",717,6,NA,1,7,7,17,NA,NA,24,NA,NA,"NDP150338Y",26,4,50,83,96.52,NA,42,58,76.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,151,168,175,3,10,18.9,2168.16976,400.1241695,477.79125,1407.997177,662.9986707,275.537608,129.7453367,483.0535318,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_718","IL20-618",718,6,NA,1,7,7,18,NA,NA,24,NA,NA,"NDP250181G",22,10,47,79,96.52,NA,30,53,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,151,168,177,2,5,15.9,2335.9988,447.0429597,423.97375,1791.996407,441.9991138,350.6842284,86.49689116,446.9784958,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_719","IL23-661",719,6,NA,1,7,7,19,NA,NA,24,NA,NA,"NDP150106G",25,6,47,76,96.52,NA,36,57,81.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149,146,175,177,2,2,15.8,2698.8724,517.1006601,443.1575,1997.995994,630.9987349,390.9972591,123.4831184,456.657164,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_720","IL21-5955",720,6,NA,1,7,7,20,NA,NA,24,NA,NA,"NDP250062Y",25,4,39,70,96.52,NA,35,57,81.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,147,175,175,1,5,16.5,2694.33648,511.9398718,478.6925,1817.996355,799.998396,355.7722808,156.5554591,463.6961954,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_721","IL22-2231",721,5,NA,1,7,7,21,NA,NA,24,NA,NA,"NDP250097Y",18,8,46,81,86.36,NA,37,55,55.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,144,168,174,1,2,14.4,2245.2804,437.3458386,408.78125,1676.996638,478.9990396,328.1793812,93.73758114,441.6992222,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_722","IL23-1815",722,5,NA,1,7,7,22,NA,NA,24,NA,NA,"NDP170336G",16,6,40,71,96.52,NA,41,66,76.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,144,176,173,3,5,19.9,2435.78904,443.9691942,487.9625,1364.997263,886.9982216,267.1227521,173.5808653,423.2217647,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_723","IL23-3549",723,5,NA,1,7,7,23,NA,NA,24,NA,NA,"NDP250181G",17,8,42,72,91.44,NA,33,50,55.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,153,173,182,2,10,16.4,2363.21432,449.5624565,443.6725,1966.996056,274.9994486,384.9307351,53.81593907,477.7742583,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_724","IL23-1236",724,5,NA,1,7,7,24,NA,NA,24,NA,NA,"ND VICTORY",25,6,41,70,96.52,NA,42,52,81.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,151,175,179,6,10,16.4,2576.40256,490.1179948,422.5575,1784.996421,686.9986226,349.3143681,134.4420005,441.6992222,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_725","IL23-4063",725,5,NA,1,7,7,25,NA,NA,24,NA,NA,"NDP250091Y",15,10,42,74,96.52,NA,32,60,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,154,174,182,1,2,15.9,2621.76176,501.7297684,414.70375,2043.995902,474.9990476,399.999198,92.95480384,441.6992222,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_726","IL21-7822",726,6,NA,1,7,7,26,NA,NA,24,NA,NA,"NDP250142G",19,8,44,75,86.36,NA,36,54,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,147,173,178,1,2,16.2,2326.92696,443.7183799,441.355,1874.996241,383.9992301,366.9268573,75.14662037,479.5340161,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_727","IL23-3838",727,6,NA,1,7,7,27,NA,NA,24,NA,NA,"NDP160153Y",17,9,44,75,101.6,NA,41,57,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,150,173,175,1,2,15.9,2721.552,520.8267492,419.9825,2305.995377,339.9993183,451.2711109,66.53607012,448.7382536,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_728","IL23-1410",728,6,NA,1,7,7,28,NA,NA,24,NA,NA,"NDP170156Y",18,5,41,67,96.52,NA,35,52,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,150,175,176,2,5,14.4,2277.03184,443.5305272,406.20625,1950.996088,258.9994807,381.7996259,50.68482989,464.5760743,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_729","IL19-6920",729,6,NA,1,7,7,29,NA,NA,24,NA,NA,"NDP170008G",22,8,45,74,101.6,NA,40,53,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,146,174,175,5,20,12.3,2177.2416,434.4970835,376.2075,1733.996523,407.999182,339.3339576,79.84328414,475.1346215,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_730","IL23-1631",730,6,NA,1,7,7,30,NA,NA,24,NA,NA,"NDP250145G",17,7,45,73,86.36,NA,39,57,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,149,174,176,2,5,16.6,2354.14248,446.7653093,390.37,1858.996273,382.9992321,363.7957481,74.95092605,470.7352268,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_731","IL23-913",731,5,NA,1,7,7,31,NA,NA,24,NA,NA,"NDP170004G",15,12,36,69,96.52,NA,30,59,76.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,146,176,175,4,20,13.4,2404.0376,473.7397173,396.42125,1716.996557,651.9986928,336.0071541,127.5926992,456.657164,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_732","IL22-3262",732,5,NA,1,7,7,32,NA,NA,24,NA,NA,"NDP250189G",18,5,48,70,86.36,NA,35,50,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,151,173,179,2,2,13.9,2780.51896,544.7655815,392.1725,2221.995545,514.9989674,434.8327877,100.7825768,459.2968008,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_733","IL23-2843",733,5,NA,1,7,7,33,NA,NA,24,NA,NA,"NDP170054Y",22,6,36,66,86.36,NA,27,49,76.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,146,176,175,1,2,13.9,2775.98304,543.8768938,378.13875,2316.995355,382.9992321,453.4237484,74.95092605,442.5791011,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_734","IL21-4178",734,5,NA,1,7,7,34,NA,NA,24,NA,NA,"NDP150106G",22,5,44,71,86.36,NA,33,48,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,147,173,175,1,2,15.4,2757.83936,530.9088651,421.39875,2138.995711,562.9988712,418.5901588,110.1759043,457.5370429,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_735","IL22-2961",735,5,NA,1,7,7,35,NA,NA,24,NA,NA,"NDP170054Y",24,4,38,68,96.52,NA,33,59,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,147,174,175,1,2,12.9,2590.01032,513.3343168,387.66625,2185.995617,330.9993364,427.787792,64.77482121,472.4949847,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_736","IL21-7822",736,6,NA,1,7,7,36,NA,NA,24,NA,NA,"ND VICTORY",20,7,44,68,81.28,NA,32,55,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146,151,174,177,2,5,15.7,2590.01032,496.8321803,425.51875,1771.996447,732.9985304,346.7703419,143.4439394,483.9334108,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_737","IL21-7653",737,6,NA,1,7,7,37,NA,NA,24,NA,NA,"NDP170111G",17,9,42,73,88.9,NA,31,42,66.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142,145,168,175,2,2,14.8,2399.50168,465.2017092,418.4375,1863.996263,443.9991098,364.7742197,86.8882798,482.1736529,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_738","IL19-6432",738,6,NA,1,7,7,38,NA,NA,24,NA,NA,"NDP250048Y",20,8,37,70,86.36,NA,29,54,60.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148,147,174,175,1,2,15.3,2821.34224,543.7757423,405.305,2073.995842,659.9986767,405.8700277,129.1582538,452.2577693,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_739","IL19-1222",739,6,NA,1,7,7,39,NA,NA,24,NA,NA,"NDP170027G",12,4,42,79,96.52,NA,32,61,76.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,146,174,175,4,20,12.9,2449.3968,485.4650282,387.66625,1789.996411,585.9988251,350.2928397,114.6768738,446.0986168,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_740","IL21-4039",740,6,NA,1,7,7,40,NA,NA,24,NA,NA,"NDP250072Y",15,6,44,67,81.28,NA,33,50,86.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,152,175,179,2,10,15,2535.57928,490.4297065,436.33375,1727.996535,754.9984863,338.1597917,147.7492145,458.4169218,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_801","IL23-1628",801,8,NA,1,8,8,40,NA,NA,24,NA,NA,"NDP250186G",18,4,48,84,91.44,NA,30,55,71.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,153,168,180,2,5,17.4,2680.72872,503.8642704,462.47,1897.996195,697.9986005,371.4278267,136.5946381,474.2547425,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_802","IL23-2443",802,8,NA,1,8,8,39,NA,NA,24,NA,NA,"NDP170084G",25,5,42,70,86.36,NA,40,55,81.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,150,175,179,1,2,13,2775.98304,549.5620181,384.31875,2246.995495,466.9990637,439.7251458,91.38924925,427.6211593,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
"B4I_2025_IL","Intercropping Cooperative","Urbana, IL",2025,"p-rep","B4I 2025 spring oat pea intercrop trial with five locations","phenotyping_trial",1.4,3.65,NA,"4/25/25","7/8/25","B4I_2025_IL_803","IL23-963",803,8,NA,1,8,8,38,NA,NA,24,NA,NA,"NDP160153Y",20,5,40,69,91.44,NA,39,54,55.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,151,175,175,1,2,12.5,2580.93848,513.885489,389.72625,2037.995914,472.9990517,398.8250321,92.5634152,445.2187379,NA,NA,NA,"T1-05/15/25_T2-05/30/25_T3-06/10/25"
